"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","qno","qno1","saq7","ag1","ag2","ag3","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22a","saq22b","tracked_obs"
270037,6,27,2709,1,1646,1205,2912.51925058706,2912.51925058706,1,1,9,2,2,2,2,1,13,10,2012,16,4,18,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270038,6,27,2709,1,1646,1205,2912.51925058706,2912.51925058706,1,1,10,2,2,2,2,1,11,10,2012,13,2,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270039,6,27,2709,1,0,0,2912.51925058706,2912.51925058706,1,1,8,2,2,2,3,1,4,7,2013,13,0,17,20,11,1,,,,,,,,,,,,,,,,,,,1,1,2
270040,6,27,2709,1,1646,1205,2912.51925058706,2912.51925058706,1,1,7,1,2,1,3,1,11,10,2012,13,10,16,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270041,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,3,2,2,2,2,1,10,10,2012,10,56,13,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270042,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,8,2,2,2,1,1,1,10,2012,10,30,12,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270043,6,27,2712,2,110,1306,,,1,1,11,2,2,2,2,1,10,10,2012,15,5,17,23,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270044,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,1,2,2,2,3,1,10,10,2012,11,40,13,30,,,,,,,,,,,,,,,,,,,,,1,1,0
270045,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,16,1,2,1,1,1,10,10,2012,10,35,13,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270046,6,27,2712,2,0,0,14198.5313466119,,1,,,1,2,1,2,1,26,6,2013,14,50,14,10,,1,,,,,,,,,,,,,,,,,,,1,1,1
270047,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,2,18,1,2,1,,,27,6,2013,10,28,14,20,15,,,,,,,,,,,,,,,,,,,,1,1,2
270048,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,28,2,2,2,3,1,10,10,2012,14,11,15,24,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270049,6,27,2712,2,110,1306,,,1,1,23,2,2,2,1,1,10,10,2012,13,40,16,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270050,6,27,2712,2,110,1306,14198.5313466119,16226.8929675565,1,1,31,2,2,2,3,1,10,10,2012,10,3,11,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270051,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,1,2,2,2,3,1,8,10,2012,13,53,16,32,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270052,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,2,2,2,2,3,1,9,10,2012,14,45,17,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270053,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,8,2,2,2,2,1,9,10,2012,10,41,14,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270054,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,9,2,2,2,2,1,8,10,2012,12,25,18,30,,,,,,,,,,,,,,,,,,,,,1,1,0
270055,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,12,2,2,2,3,1,9,10,2012,12,34,14,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270056,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,14,2,2,2,2,1,9,10,2012,14,52,18,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270057,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,15,2,2,2,1,1,9,10,2012,10,55,14,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270058,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,16,2,2,2,1,1,8,10,2012,12,45,14,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270059,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,18,2,2,2,1,1,8,10,2012,14,5,16,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270060,6,27,2711,1,710,1006,12057.8296974304,12057.8296974304,1,1,19,2,2,2,2,1,8,10,2012,16,25,18,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270061,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,1,2,2,2,1,1,4,10,2012,11,5,14,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270062,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,5,2,2,2,2,1,5,10,2012,11,9,16,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270063,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,8,2,2,2,3,1,1,10,2012,11,5,13,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270064,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,6,2,2,2,1,1,5,10,2012,11,20,14,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270065,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,17,2,2,2,3,1,5,10,2012,15,20,18,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270066,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,2,2,2,2,1,1,6,10,2012,10,50,12,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270067,6,27,2703,1,0,0,4854.19875097843,4854.19875097843,1,,,1,2,1,0,0,28,6,2013,12,0,16,0,,1,,,,,,,,,,,,,,,,,,,1,1,1
270068,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,13,2,2,2,2,1,4,10,2012,11,25,14,10,3,3,5,10,2012,10,20,12,30,,,,,,,,,,,,1,1,0
270069,6,27,2703,1,1612,1502,4854.19875097843,4854.19875097843,1,1,14,2,2,2,3,1,4,10,2012,11,10,13,22,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270071,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,6,2,2,2,1,1,25,9,2012,13,20,16,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270072,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,12,2,2,2,3,1,26,9,2012,11,0,13,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270073,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,16,2,2,2,1,1,2,10,2012,15,10,17,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270074,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,19,2,2,2,1,1,26,9,2012,11,10,14,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270075,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,25,2,2,2,2,1,25,9,2012,11,34,14,34,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270076,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,2,28,1,2,1,3,1,25,9,2012,14,6,18,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270077,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,31,2,2,2,3,1,25,9,2012,11,28,13,54,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270078,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,34,2,2,2,1,1,25,9,2012,11,30,13,0,3,3,26,9,2012,14,15,15,55,1,1,,,,,,,,,,1,1,0
270079,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,41,2,2,2,2,1,25,9,2012,13,37,16,16,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270080,6,27,2707,1,1410,1404,7863.80197658505,7863.80197658505,1,1,44,2,2,2,2,1,25,9,2012,14,45,18,0,3,3,26,9,2012,11,5,14,54,1,1,,,,,,,,,,1,1,0
270081,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,1,2,1,1,2,1,16,10,2012,16,0,18,10,3,3,17,10,2012,15,0,17,5,,,,,,,,,,,,1,1,0
270082,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,16,1,2,1,1,1,18,10,2012,10,0,15,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270083,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,19,1,1,1,3,1,17,10,2012,11,29,13,0,3,3,18,10,2012,15,35,17,0,1,1,,,,,,,,,,1,1,0
270084,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,1,0,2,2,2,,,27,6,2013,15,0,16,30,15,1,,,,,,,,,,,,,,,,,,,1,1,2
270085,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,27,1,1,1,3,1,17,10,2012,15,0,18,25,3,3,18,10,2012,14,16,15,25,1,1,,,,,,,,,,1,1,0
270086,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,30,1,1,1,3,1,16,10,2012,13,27,15,20,3,3,18,10,2012,11,0,14,5,,,,,,,,,,,,1,1,0
270087,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,33,1,1,1,1,1,17,10,2012,11,20,15,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270088,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,36,2,1,1,2,1,17,10,2012,11,58,14,30,3,3,18,10,2012,10,12,13,50,1,1,,,,,,,,,,1,1,0
270089,6,27,2719,2,0,0,7689.05082154983,7689.05082154983,1,,,1,2,1,2,1,27,6,2013,11,55,2,0,,3,1,7,2013,10,25,1,0,,1,,,,,,,,,,1,1,1
270090,6,27,2719,2,100,1410,7689.05082154983,7689.05082154983,1,2,42,1,2,2,1,1,16,10,2012,13,30,15,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270091,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,2,2,2,2,2,1,2,10,2012,16,5,18,2,3,3,4,10,2012,13,54,15,0,,,,,,,,,,,,1,1,0
270092,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,9,2,2,2,1,1,2,10,2012,13,10,15,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270093,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,12,2,2,2,2,1,2,10,2012,12,30,15,10,3,3,3,10,2012,10,26,13,0,1,1,,,,,,,,,,1,1,0
270094,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,16,2,2,2,3,1,3,10,2012,14,35,16,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270095,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,19,2,2,2,3,1,3,10,2012,10,24,14,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270096,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,26,2,2,2,1,1,3,10,2012,10,45,12,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270097,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,23,2,2,2,3,1,2,10,2012,13,28,15,55,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270098,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,40,2,2,2,1,1,4,10,2012,14,35,16,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270099,5,10,1014,1,0,0,10834.5716121839,10834.5716121839,1,,,1,2,1,,,2,7,2013,7,7,9,15,,,2,7,2013,16,21,18,45,,1,,,,,,,,,,1,1,1
270100,6,27,2703,1,1076,1102,10834.5716121839,10834.5716121839,1,1,51,2,2,2,2,1,3,10,2012,13,48,17,2,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270101,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,1,2,2,2,1,1,27,9,2012,11,45,13,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270102,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,6,2,2,2,2,1,27,9,2012,11,49,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270103,6,27,2707,1,2136,1004,,,1,1,14,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0
270104,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,19,2,2,2,2,1,29,9,2012,12,36,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270105,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,24,2,2,2,1,1,27,9,2012,14,35,16,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270106,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,27,2,2,2,3,1,27,9,2012,11,46,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270107,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,30,2,2,2,1,1,29,9,2012,12,0,14,48,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270108,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,32,2,2,2,3,1,27,9,2012,16,0,19,0,3,3,29,9,2012,12,0,16,0,,,,,,,,,,,,1,1,0
270109,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,37,2,2,2,3,1,30,9,2012,12,30,14,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
270110,6,27,2707,1,2136,1004,11455.9090523091,11455.9090523091,1,1,35,2,2,2,2,1,27,9,2012,15,59,16,50,3,3,29,9,2012,17,0,18,0,3,3,30,9,2012,14,0,15,34,1,1,1,1,0
280001,6,28,2806,1,0,0,3398.39633391772,3398.39633391772,1,,,1,2,1,2,1,28,6,2013,10,24,13,50,,1,,,,,,,,,,,,,,,,,,,1,1,1
280002,6,28,2806,1,0,0,3398.39633391772,3398.39633391772,1,1,0,2,2,2,2,1,27,6,2013,9,20,11,29,15,1,,,,,,,,,,,,,,,,,,,1,1,2
280003,6,28,2806,1,0,0,3398.39633391772,3398.39633391772,1,,,1,2,1,2,1,27,6,2013,8,45,10,57,,1,,,,,,,,,,,,,,,,,,,1,1,1
280004,6,28,2806,1,802,1503,3398.39633391772,3398.39633391772,1,1,7,2,2,2,4,1,20,9,2012,13,10,14,45,14,,,,,,,,,,,,,,,,,,,,1,1,0
280005,6,28,2806,1,0,0,3398.39633391772,3398.39633391772,1,1,0,2,2,2,2,1,27,6,2013,12,10,14,5,15,1,,,,,,,,,,,,,,,,,,,1,1,2
280006,6,28,2806,1,802,1503,3398.39633391772,3398.39633391772,1,1,11,2,2,2,1,1,20,9,2012,8,5,10,15,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280007,6,28,2806,1,802,1503,3398.39633391772,3398.39633391772,1,2,14,1,1,1,4,1,20,9,2012,12,30,14,22,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280008,6,28,2806,1,802,1503,3398.39633391772,3398.39633391772,1,1,16,2,2,2,4,1,19,9,2012,10,3,12,36,,,,,,,,,,,,,,,,,,,,,1,1,0
280009,1,22,2219,1,0,0,3398.39633391772,3398.39633391772,1,,,1,2,1,5,1,9,7,2013,10,50,14,4,,1,,,,,,,,,,,,,,,,,,,1,1,1
280011,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,6,2,2,2,3,1,21,9,2012,15,35,18,40,14,,,,,,,,,,,,,,,,,,,,1,1,0
280012,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,16,2,2,2,4,1,21,9,2012,7,45,9,25,14,,,,,,,,,,,,,,,,,,,,1,1,0
280013,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,24,2,2,2,4,1,21,9,2012,9,56,11,47,12,3,22,9,2012,11,15,12,10,2,1,,,,,,,,,,1,1,0
280014,6,28,2806,1,0,0,12998.8659772353,12998.8659772353,1,1,0,2,2,2,2,1,30,6,2013,13,38,14,58,1,1,,,,,,,,,,,,,,,,,,,1,1,2
280015,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,21,2,2,2,4,1,21,9,2012,8,20,10,5,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280016,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,19,2,2,2,1,1,21,9,2012,10,20,12,2,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280017,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,1,2,2,2,4,1,21,9,2012,15,5,17,10,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280018,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,1,4,2,2,2,3,1,21,9,2012,9,25,11,35,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280019,6,28,2806,1,0,0,12998.8659772353,12998.8659772353,1,1,0,2,2,2,1,1,2,7,2013,14,9,16,42,15,1,,,,,,,,,,,,,,,,,,,1,1,2
280020,6,28,2806,1,164,1103,12998.8659772353,12998.8659772353,1,2,,1,2,1,1,1,22,9,2012,10,2,13,15,10,3,23,9,2012,9,28,11,15,4,1,,,,,,,,,,1,1,0
280021,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,1,1,1,1,1,1,12,10,2012,8,50,11,4,14,3,15,9,2012,9,36,11,8,1,1,,,,,,,,,,1,1,0
280022,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,4,1,2,1,1,1,10,10,2012,8,51,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280023,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,12,1,2,1,4,1,11,10,2012,14,55,17,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280024,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,7,1,2,1,1,1,11,10,2012,12,20,14,28,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280025,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,1,11,2,2,2,3,1,11,10,2012,10,19,13,5,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280026,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,18,1,2,1,3,1,11,10,2012,13,44,18,7,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280027,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,2,1,2,1,3,1,12,10,2012,10,15,13,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280028,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,14,1,2,1,4,1,11,10,2012,12,3,14,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280029,6,28,2816,1,2302,1309,3313.43642556977,3313.43642556977,1,2,8,1,2,1,4,1,12,10,2012,9,10,11,22,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280030,6,28,2816,2,0,0,3313.43642556977,3313.43642556977,1,2,0,1,2,1,2,1,29,6,2013,13,0,16,21,12,1,,,,,,,,,,,,,,,,,,,1,1,2
280031,6,28,2804,1,340,1102,,,1,1,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0
280032,6,28,2804,1,340,1102,,,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0
280033,6,28,2804,1,340,1102,,,1,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0
280034,6,30,3025,1,0,0,5522.39404261629,5522.39404261629,1,,,1,2,1,1,2,7,7,2013,14,30,15,25,,1,,,,,,,,,,,,,,,,,,,1,1,1
280035,1,26,2606,1,0,0,5522.39404261629,5522.39404261629,1,,,1,2,1,3,,25,6,2013,9,50,12,10,,1,,,,,,,,,,,,,,,,,,,1,1,1
280036,6,28,2804,1,340,1102,5522.39404261629,5522.39404261629,1,1,6,2,2,2,4,1,24,9,2012,10,15,12,8,14,,,,,,,,,,,,,,,,,,,,1,1,0
280037,6,28,2804,1,340,1102,5522.39404261629,5522.39404261629,1,1,7,2,2,2,1,1,24,9,2012,10,20,12,15,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280038,6,28,2804,1,340,1102,5522.39404261629,5522.39404261629,1,1,5,2,2,2,3,1,24,9,2012,13,40,16,5,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280039,6,28,2804,1,340,1102,5522.39404261629,5522.39404261629,1,1,9,2,2,2,3,1,24,9,2012,11,0,13,15,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280040,6,28,2804,1,340,1102,,,1,1,10,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0
280041,6,28,2802,2,566,1101,,,1,1,1,2,2,2,4,1,26,9,2012,10,10,,,,,,,,,,,,,,,,,,,,,,,7,1,0
280042,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,2,3,1,1,1,4,1,26,9,2012,11,31,14,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280043,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,2,4,1,2,1,1,1,27,9,2012,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
280044,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,2,6,1,2,1,3,1,26,9,2012,10,15,12,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280045,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,2,9,1,2,1,3,1,27,9,2012,10,30,13,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280046,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,1,11,2,2,2,4,1,27,9,2012,8,15,10,10,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280047,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,1,15,2,2,2,4,1,2,10,2012,13,14,15,22,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280048,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,1,17,2,2,2,1,1,27,9,2012,10,20,12,2,,,,,,,,,,,,,,,,,,,,,1,1,0
280049,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,2,20,1,1,1,3,1,26,9,2012,13,5,15,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280050,6,28,2802,2,566,1101,10195.1890017532,10195.1890017532,1,1,23,2,2,2,1,1,25,9,2012,13,42,16,4,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280051,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,3,1,2,1,4,1,18,10,2012,9,8,11,56,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280052,6,28,2811,1,0,0,4078.07560070126,4078.07560070126,1,1,0,2,1,2,2,1,25,6,2013,9,36,11,43,1,1,,,,,,,,,,,,,,,,,,,1,1,2
280053,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,14,1,2,1,4,1,7,11,2012,9,12,11,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280054,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,11,1,2,1,3,1,18,10,2012,9,25,12,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280055,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,1,1,2,1,1,1,18,10,2012,8,21,11,53,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280056,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,1,7,2,2,2,3,1,16,10,2012,10,3,13,15,,,,,,,,,,,,,,,,,,,,,1,1,0
280057,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,12,1,2,1,3,1,16,10,2012,13,40,16,55,,,,,,,,,,,,,,,,,,,,,1,1,0
280058,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,10,1,2,1,4,1,15,10,2012,9,28,11,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280059,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,4,1,2,1,4,1,15,10,2012,11,32,13,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280060,6,28,2811,2,588,1106,4078.07560070126,4078.07560070126,1,2,2,1,2,1,1,1,16,10,2012,8,22,10,40,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280061,6,28,2815,2,1164,1409,5380.79419536972,6053.39346979093,1,2,3,1,2,1,1,1,3,10,2012,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
280062,6,28,2815,2,1164,1409,5380.79419536972,6053.39346979093,1,1,6,2,2,2,4,1,3,10,2012,12,30,14,8,14,1,,,,,,,,,,,,,,,,,,,1,1,0
280063,6,28,2815,2,1164,1409,,,1,1,8,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0
280064,6,28,2815,2,0,0,5380.79419536972,6053.39346979093,1,,,1,2,1,3,1,2,7,2013,10,25,12,55,,1,,,,,,,,,1,,,,,,,,,1,1,1,1
280065,6,28,2815,2,1164,1409,5380.79419536972,,1,2,,1,2,1,4,1,3,10,2012,10,9,12,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280066,6,28,2815,2,1164,1409,5380.79419536972,6053.39346979093,1,2,2,1,1,1,1,1,3,10,2012,13,22,15,57,14,3,4,10,2012,9,5,11,10,1,1,,,,,,,,,,1,1,0
280067,6,28,2815,2,0,0,5380.79419536972,6053.39346979093,1,,,1,2,1,1,2,2,7,2013,2,30,5,20,,1,,,,,,,,,,,,,,,,,,,1,1,1
280068,6,28,2815,2,1164,1409,5380.79419536972,6053.39346979093,1,2,4,1,2,1,3,1,3,10,2012,9,15,13,40,,,,,,,,,,,,,,,,,,,,,1,1,0
280069,6,29,2913,1,0,0,5380.79419536972,6053.39346979093,1,,,1,1,1,2,1,5,7,2013,8,25,11,54,,,,,,,,,,,,,,,,,,,,,1,1,1
280070,6,28,2815,2,1164,1409,5380.79419536972,6053.39346979093,1,2,5,1,2,1,3,1,4,10,2012,10,5,13,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280071,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,2,1,1,2,1,4,1,8,11,2012,12,55,14,38,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280072,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,2,4,1,2,1,3,1,23,10,2012,13,10,16,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280073,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,2,14,1,2,1,1,1,23,10,2012,10,15,12,38,14,3,24,10,2012,9,20,10,31,1,1,,,,,,,,,,1,1,0
280074,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,2,30,1,2,1,1,1,24,10,2012,11,56,15,7,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280075,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,2,32,1,2,1,4,1,23,10,2012,13,20,15,49,15,1,,,,,,,,,,,,,,,,,,,1,1,0
280076,6,28,2816,2,0,0,6881.75257618338,6881.75257618338,1,2,27,1,2,1,2,1,4,7,2013,10,25,13,5,1,,,,,,,,,,,,,,,,,,,,1,1,2
280077,1,23,2313,1,0,0,6881.75257618338,6881.75257618338,1,,,1,2,1,5,2,28,6,2013,7,19,10,53,,,,,,,,,,,,,,,,,,,,,1,1,1
280078,6,28,2816,2,3944,1509,6881.75257618338,6881.75257618338,1,1,19,2,2,2,3,1,23,10,2012,10,5,12,40,14,1,,,,,,,,,,,,,,,,,,,1,1,0
